Date,Adj Close,Open,High,Low,Change %
5-Feb-14,101.44,101.64,101.77,100.77,-0.21%
6-Feb-14,102.11,101.43,102.19,101.21,0.66%
7-Feb-14,102.34,102.08,102.58,101.41,0.23%
10-Feb-14,102.25,102.28,102.66,101.97,-0.09%
11-Feb-14,102.64,102.24,102.7,102.05,0.38%
12-Feb-14,102.53,102.62,102.69,102.2,-0.11%
13-Feb-14,102.17,102.52,102.59,101.68,-0.35%
14-Feb-14,101.8,102.18,102.43,101.55,-0.36%
17-Feb-14,101.94,101.8,102,101.37,0.14%
18-Feb-14,102.37,101.93,102.75,101.78,0.42%
19-Feb-14,102.33,102.34,102.47,101.83,-0.04%
20-Feb-14,102.27,102.29,102.42,101.65,-0.06%
21-Feb-14,102.53,102.27,102.83,102.24,0.25%
24-Feb-14,102.5,102.53,102.7,102.14,-0.03%
25-Feb-14,102.23,102.5,102.64,101.98,-0.26%
26-Feb-14,102.38,102.23,102.64,102.07,0.15%
27-Feb-14,102.13,102.36,102.46,101.7,-0.24%
28-Feb-14,101.81,102.12,102.28,101.53,-0.31%
3-Mar-14,101.45,101.54,101.67,101.17,-0.35%
4-Mar-14,102.21,101.44,102.29,101.37,0.75%
5-Mar-14,102.31,102.2,102.56,102.08,0.10%
6-Mar-14,103.07,102.29,103.17,102.24,0.74%
7-Mar-14,103.28,103.05,103.78,102.81,0.20%
10-Mar-14,103.27,102.97,103.42,102.78,-0.01%
11-Mar-14,103.02,103.24,103.44,102.83,-0.24%
12-Mar-14,102.77,103,103.11,102.53,-0.24%
13-Mar-14,101.84,102.74,102.87,101.52,-0.90%
14-Mar-14,101.36,101.83,101.89,101.18,-0.47%
17-Mar-14,101.77,101.32,101.88,101.23,0.40%
18-Mar-14,101.44,101.75,101.97,101.25,-0.32%
19-Mar-14,102.34,101.41,102.69,101.27,0.89%
20-Mar-14,102.4,102.3,102.56,102.17,0.06%
21-Mar-14,102.27,102.38,102.48,101.99,-0.13%
24-Mar-14,102.25,102.23,102.66,102.09,-0.02%
25-Mar-14,102.27,102.22,102.48,102.08,0.02%
26-Mar-14,102.05,102.23,102.47,101.85,-0.22%
27-Mar-14,102.17,102.06,102.44,101.71,0.12%
28-Mar-14,102.81,102.17,103,102.01,0.63%
31-Mar-14,103.22,102.82,103.45,102.75,0.40%
1-Apr-14,103.64,103.19,103.72,103.06,0.41%
2-Apr-14,103.88,103.63,103.95,103.56,0.23%
3-Apr-14,103.92,103.87,104.12,103.78,0.04%
4-Apr-14,103.28,103.9,104.12,103.17,-0.62%
7-Apr-14,103.11,103.29,103.42,102.97,-0.16%
8-Apr-14,101.81,103.09,103.14,101.52,-1.26%
9-Apr-14,101.98,101.78,102.17,101.7,0.17%
10-Apr-14,101.53,101.96,102.16,101.31,-0.44%
11-Apr-14,101.61,101.51,101.89,101.31,0.08%
14-Apr-14,101.84,101.55,102.03,101.39,0.23%
15-Apr-14,101.93,101.82,102.01,101.47,0.09%
16-Apr-14,102.23,101.91,102.38,101.77,0.29%
17-Apr-14,102.39,102.22,102.47,101.85,0.16%
18-Apr-14,102.42,102.37,102.59,102.34,0.03%
21-Apr-14,102.62,102.48,102.71,102.36,0.20%
22-Apr-14,102.62,102.6,102.74,102.38,0.00%
23-Apr-14,102.54,102.61,102.7,102.15,-0.08%
24-Apr-14,102.32,102.53,102.66,102.07,-0.21%
25-Apr-14,102.17,102.29,102.52,101.94,-0.15%
28-Apr-14,102.5,102.15,102.64,102.02,0.32%
29-Apr-14,102.64,102.48,102.81,102.44,0.14%
30-Apr-14,102.26,102.61,102.68,102.02,-0.37%
1-May-14,102.34,102.22,102.38,102.1,0.08%
2-May-14,102.19,102.32,103.03,102.11,-0.15%
5-May-14,102.14,102.14,102.27,101.84,-0.05%
6-May-14,101.69,102.12,102.19,101.48,-0.44%
7-May-14,101.92,101.67,102,101.4,0.23%
8-May-14,101.66,101.9,101.97,101.44,-0.26%
9-May-14,101.86,101.64,101.86,101.52,0.20%
12-May-14,102.12,101.75,102.19,101.73,0.26%
13-May-14,102.26,102.12,102.37,102.03,0.14%
14-May-14,101.89,102.25,102.3,101.7,-0.36%
15-May-14,101.58,101.88,102.12,101.3,-0.30%
16-May-14,101.52,101.55,101.7,101.33,-0.06%
19-May-14,101.51,101.51,101.61,101.07,-0.01%
20-May-14,101.33,101.51,101.61,101.16,-0.18%
21-May-14,101.38,101.31,101.64,100.8,0.05%
22-May-14,101.73,101.33,101.83,101.32,0.35%
23-May-14,101.97,101.72,102.01,101.56,0.24%
26-May-14,101.95,101.94,102.06,101.81,-0.02%
27-May-14,101.99,101.93,102.16,101.7,0.04%
28-May-14,101.84,101.97,102.05,101.62,-0.15%
29-May-14,101.8,101.83,101.86,101.41,-0.04%
30-May-14,101.78,101.78,101.84,101.48,-0.02%
2-Jun-14,102.39,101.81,102.5,101.72,0.60%
3-Jun-14,102.5,102.38,102.58,102.24,0.11%
4-Jun-14,102.75,102.5,102.81,102.41,0.24%
5-Jun-14,102.39,102.74,102.78,102.32,-0.35%
6-Jun-14,102.48,102.39,102.62,102.1,0.09%
9-Jun-14,102.53,102.45,102.66,102.35,0.05%
10-Jun-14,102.36,102.52,102.58,102.19,-0.17%
11-Jun-14,102.08,102.33,102.41,101.84,-0.27%
12-Jun-14,101.72,102.06,102.17,101.57,-0.35%
13-Jun-14,102.07,101.71,102.15,101.63,0.34%
16-Jun-14,101.84,102.03,102.11,101.69,-0.23%
17-Jun-14,102.14,101.83,102.25,101.78,0.29%
18-Jun-14,101.92,102.14,102.33,101.86,-0.22%
19-Jun-14,101.94,101.91,102.03,101.71,0.02%
20-Jun-14,102.08,101.94,102.2,101.78,0.14%
23-Jun-14,101.95,102.08,102.15,101.78,-0.13%
24-Jun-14,101.97,101.93,102.17,101.78,0.02%
25-Jun-14,101.88,101.97,101.98,101.6,-0.09%
26-Jun-14,101.73,101.86,101.86,101.47,-0.15%
27-Jun-14,101.38,101.72,101.75,101.29,-0.34%
30-Jun-14,101.33,101.42,101.5,101.21,-0.05%
1-Jul-14,101.53,101.32,101.59,101.26,0.20%
2-Jul-14,101.79,101.52,101.86,101.38,0.26%
3-Jul-14,102.19,101.75,102.27,101.73,0.39%
4-Jul-14,102.12,102.18,102.24,101.94,-0.07%
7-Jul-14,101.84,102.03,102.22,101.76,-0.27%
8-Jul-14,101.58,101.84,101.9,101.46,-0.26%
9-Jul-14,101.64,101.56,101.86,101.42,0.06%
10-Jul-14,101.33,101.62,101.69,101.04,-0.30%
11-Jul-14,101.38,101.33,101.41,101.19,0.05%
14-Jul-14,101.55,101.37,101.64,101.3,0.17%
15-Jul-14,101.69,101.53,101.75,101.42,0.14%
16-Jul-14,101.68,101.66,101.8,101.61,-0.01%
17-Jul-14,101.17,101.65,101.72,101.12,-0.50%
18-Jul-14,101.33,101.17,101.45,101.08,0.16%
21-Jul-14,101.4,101.38,101.4,101.16,0.07%
22-Jul-14,101.47,101.37,101.61,101.3,0.07%
23-Jul-14,101.48,101.45,101.56,101.29,0.01%
24-Jul-14,101.81,101.46,101.86,101.38,0.33%
25-Jul-14,101.84,101.81,101.95,101.68,0.03%
28-Jul-14,101.86,101.74,101.91,101.72,0.02%
29-Jul-14,102.13,101.83,102.17,101.79,0.27%
30-Jul-14,102.8,102.12,103.09,102,0.66%
31-Jul-14,102.8,102.78,103,102.69,0.00%
1-Aug-14,102.63,102.78,103.04,102.32,-0.17%
4-Aug-14,102.59,102.57,102.75,102.38,-0.04%
5-Aug-14,102.59,102.56,102.92,102.43,0.00%
6-Aug-14,102.11,102.57,102.66,101.77,-0.47%
7-Aug-14,102.11,102.09,102.47,101.97,0.00%
8-Aug-14,102.06,102.09,102.16,101.49,-0.05%
11-Aug-14,102.19,102.05,102.23,101.99,0.13%
12-Aug-14,102.26,102.17,102.37,102.06,0.07%
13-Aug-14,102.43,102.25,102.56,102.2,0.17%
14-Aug-14,102.44,102.43,102.67,102.28,0.01%
15-Aug-14,102.36,102.43,102.73,102.12,-0.08%
18-Aug-14,102.57,102.2,102.6,102.15,0.21%
19-Aug-14,102.91,102.56,102.94,102.5,0.33%
20-Aug-14,103.75,102.9,103.86,102.86,0.82%
21-Aug-14,103.83,103.75,103.97,103.58,0.08%
22-Aug-14,103.94,103.84,104.2,103.48,0.11%
25-Aug-14,104.06,104.4,104.45,103.84,0.12%
26-Aug-14,104.07,104.04,104.19,103.72,0.01%
27-Aug-14,103.86,104.07,104.17,103.75,-0.20%
28-Aug-14,103.72,103.87,103.94,103.53,-0.13%
29-Aug-14,104.08,103.71,104.14,103.62,0.35%
1-Sep-14,104.36,104.03,104.36,104.03,0.27%
2-Sep-14,105.08,104.35,105.2,104.27,0.69%
3-Sep-14,104.81,105.09,105.31,104.72,-0.26%
4-Sep-14,105.27,104.78,105.37,104.74,0.44%
5-Sep-14,105.1,105.24,105.72,104.67,-0.16%
8-Sep-14,106.03,105.07,106.09,104.9,0.88%
9-Sep-14,106.19,106.02,106.48,105.91,0.15%
10-Sep-14,106.84,106.17,106.91,106.01,0.61%
11-Sep-14,107.11,106.84,107.2,106.62,0.25%
12-Sep-14,107.33,107.1,107.41,106.94,0.21%
15-Sep-14,107.17,107.25,107.38,106.99,-0.15%
16-Sep-14,107.12,107.16,107.33,106.79,-0.05%
17-Sep-14,108.39,107.13,108.4,107.07,1.19%
18-Sep-14,108.71,108.37,108.98,108.29,0.30%
19-Sep-14,109.05,108.65,109.48,108.57,0.31%
22-Sep-14,108.84,109.04,109.19,108.64,-0.19%
23-Sep-14,108.89,108.81,109,108.24,0.05%
24-Sep-14,109.03,108.88,109.17,108.43,0.13%
25-Sep-14,108.75,109.02,109.39,108.49,-0.26%
26-Sep-14,109.28,108.75,109.53,108.45,0.49%
29-Sep-14,109.48,109.16,109.77,109.11,0.18%
30-Sep-14,109.66,109.48,109.86,109.16,0.16%
1-Oct-14,108.89,109.63,110.11,108.84,-0.70%
2-Oct-14,108.42,108.88,109.14,107.99,-0.43%
3-Oct-14,109.77,108.4,109.92,108.32,1.25%
6-Oct-14,108.8,109.75,109.87,108.64,-0.88%
7-Oct-14,108.03,108.78,109.25,107.81,-0.71%
8-Oct-14,108.08,108.03,108.73,107.74,0.05%
9-Oct-14,107.84,108.06,108.32,107.5,-0.22%
10-Oct-14,107.67,107.83,108.17,107.6,-0.16%
13-Oct-14,106.86,107.6,107.66,106.76,-0.75%
14-Oct-14,107.06,106.82,107.33,106.65,0.19%
15-Oct-14,105.92,107.05,107.52,105.18,-1.06%
16-Oct-14,106.33,105.9,106.47,105.49,0.39%
17-Oct-14,106.88,106.3,106.94,106.11,0.52%
20-Oct-14,106.95,106.96,107.41,106.76,0.07%
21-Oct-14,107,106.94,107.05,106.22,0.05%
22-Oct-14,107.14,107,107.39,106.75,0.13%
23-Oct-14,108.27,107.13,108.36,107.08,1.05%
24-Oct-14,108.16,108.26,108.33,107.77,-0.10%
27-Oct-14,107.81,108.12,108.38,107.58,-0.32%
28-Oct-14,108.16,107.81,108.19,107.68,0.32%
29-Oct-14,108.89,108.14,108.97,107.92,0.67%
30-Oct-14,109.21,108.87,109.47,108.73,0.29%
31-Oct-14,112.33,109.21,112.5,109.15,2.86%
3-Nov-14,114.05,112.46,114.22,112.41,1.53%
4-Nov-14,113.6,114.04,114.06,113.15,-0.39%
5-Nov-14,114.64,113.58,114.86,113.39,0.92%
6-Nov-14,115.21,114.64,115.5,114.11,0.50%
7-Nov-14,114.54,115.2,115.47,114.23,-0.58%
10-Nov-14,114.86,114.47,114.92,113.84,0.28%
11-Nov-14,115.78,114.85,116.1,114.61,0.80%
12-Nov-14,115.48,115.76,116.02,114.88,-0.26%
13-Nov-14,115.75,115.47,115.89,115.3,0.23%
14-Nov-14,116.28,115.76,116.83,115.71,0.46%
17-Nov-14,116.65,116.36,117.05,115.44,0.32%
18-Nov-14,116.87,116.64,117.04,116.34,0.19%
19-Nov-14,117.98,116.86,118.06,116.81,0.95%
20-Nov-14,118.22,117.94,118.97,117.72,0.20%
21-Nov-14,117.81,118.18,118.38,117.33,-0.35%
24-Nov-14,118.28,117.75,118.5,117.55,0.40%
25-Nov-14,117.97,118.25,118.58,117.67,-0.26%
26-Nov-14,117.73,117.98,117.99,117.41,-0.20%
27-Nov-14,117.7,117.72,117.91,117.22,-0.03%
28-Nov-14,118.64,117.7,118.8,117.69,0.80%
1-Dec-14,118.39,118.68,119.14,117.86,-0.21%
2-Dec-14,119.22,118.39,119.31,118.2,0.70%
3-Dec-14,119.8,119.2,119.89,119.09,0.49%
4-Dec-14,119.78,119.79,120.25,119.32,-0.02%
5-Dec-14,121.42,119.75,121.69,119.67,1.37%
8-Dec-14,120.69,121.44,121.86,120.18,-0.60%
9-Dec-14,119.69,120.69,121,117.93,-0.83%
10-Dec-14,117.81,119.69,119.92,117.71,-1.57%
11-Dec-14,118.67,117.78,119.57,117.43,0.73%
12-Dec-14,118.8,118.64,119.22,118.03,0.11%
15-Dec-14,117.83,119.05,119.08,117.54,-0.82%
16-Dec-14,116.41,117.8,118.03,115.56,-1.21%
17-Dec-14,118.66,116.39,118.91,116.29,1.93%
18-Dec-14,118.83,118.62,119.31,118.23,0.14%
19-Dec-14,119.5,118.83,119.64,118.8,0.56%
22-Dec-14,120.06,119.38,120.09,119.29,0.47%
23-Dec-14,120.69,120.05,120.83,119.98,0.52%
24-Dec-14,120.5,120.69,120.78,120.24,-0.16%
25-Dec-14,120.1,120.49,120.52,119.98,-0.33%
26-Dec-14,120.41,120.08,120.47,120.08,0.26%
29-Dec-14,120.67,120.37,120.75,120.14,0.22%
30-Dec-14,119.48,120.65,120.71,118.84,-0.99%
31-Dec-14,119.69,119.46,119.94,119.22,0.18%
1-Jan-15,119.79,119.67,119.87,119.64,0.08%
2-Jan-15,120.5,119.78,120.75,119.71,0.59%
5-Jan-15,119.64,120.46,120.64,119.38,-0.71%
6-Jan-15,118.41,119.61,119.64,118.04,-1.03%
7-Jan-15,119.25,118.4,119.64,118.35,0.71%
8-Jan-15,119.66,119.23,119.97,119.13,0.34%
9-Jan-15,118.53,119.66,119.91,118.4,-0.94%
12-Jan-15,118.35,118.5,119.34,118.08,-0.15%
13-Jan-15,117.93,118.33,118.85,117.53,-0.35%
14-Jan-15,117.33,117.93,117.97,116.05,-0.51%
15-Jan-15,116.17,117.32,117.94,116.13,-0.99%
16-Jan-15,117.64,116.15,117.78,115.82,1.27%
19-Jan-15,117.57,117.6,117.8,116.91,-0.06%
20-Jan-15,118.81,117.55,118.89,117.53,1.05%
21-Jan-15,117.95,118.79,118.86,117.16,-0.72%
22-Jan-15,118.49,117.93,118.67,117.24,0.46%
23-Jan-15,117.78,118.48,118.84,117.52,-0.60%
26-Jan-15,118.46,117.76,118.51,117.25,0.58%
27-Jan-15,117.87,118.45,118.67,117.32,-0.50%
28-Jan-15,117.55,117.85,118.27,117.25,-0.27%
29-Jan-15,118.29,117.53,118.51,117.36,0.63%
30-Jan-15,117.45,118.29,118.47,117.28,-0.71%
2-Feb-15,117.59,117.45,117.88,116.65,0.12%
3-Feb-15,117.57,117.6,117.76,116.86,-0.02%
4-Feb-15,117.28,117.55,118,117.05,-0.25%
5-Feb-15,117.53,117.24,117.61,116.99,0.21%
6-Feb-15,118.98,117.51,119.24,117.16,1.23%
9-Feb-15,118.64,119.16,119.2,118.31,-0.29%
10-Feb-15,119.43,118.61,119.63,118.37,0.67%
11-Feb-15,120.47,119.41,120.5,119.26,0.87%
12-Feb-15,119.11,120.45,120.47,118.49,-1.13%
13-Feb-15,118.75,119.1,119.22,118.4,-0.30%
16-Feb-15,118.48,118.74,118.87,118.16,-0.23%
17-Feb-15,119.25,118.46,119.44,118.21,0.65%
18-Feb-15,118.79,119.25,119.42,118.52,-0.39%
19-Feb-15,118.94,118.78,119.19,118.45,0.13%
20-Feb-15,119.03,118.93,119.2,118.27,0.08%
23-Feb-15,118.81,119,119.36,118.71,-0.18%
24-Feb-15,118.98,118.81,119.84,118.74,0.14%
25-Feb-15,118.86,118.96,119.08,118.59,-0.10%
26-Feb-15,119.42,118.86,119.51,118.65,0.47%
27-Feb-15,119.54,119.41,119.82,119.09,0.10%
2-Mar-15,120.13,119.55,120.19,119.55,0.49%
3-Mar-15,119.73,120.12,120.27,119.35,-0.33%
4-Mar-15,119.68,119.72,119.85,119.45,-0.04%
5-Mar-15,120.15,119.65,120.41,119.6,0.39%
6-Mar-15,120.84,120.12,121.29,119.88,0.57%
9-Mar-15,121.16,120.8,121.42,120.58,0.26%
10-Mar-15,121.14,121.15,122.03,120.91,-0.02%
11-Mar-15,121.45,121.11,121.63,120.85,0.26%
12-Mar-15,121.3,121.42,121.69,120.67,-0.12%
13-Mar-15,121.39,121.27,121.58,121.11,0.07%
16-Mar-15,121.33,121.37,121.5,121.07,-0.05%
17-Mar-15,121.36,121.32,121.53,121.09,0.02%
18-Mar-15,120.11,121.36,121.42,119.38,-1.03%
19-Mar-15,120.8,120.09,121.05,119.66,0.57%
20-Mar-15,120.03,120.79,121.2,119.88,-0.64%
